BikeBuyer,Country,Education,Occupation,Gender,MaritalStatus,Home,AveMoSpend,Income,BirthYear,Cars,Child_Home,Child_Total
0,United States,Partial College,Professional,F,M,1,67,74771,1951,1,2,4
1,United States,Partial College,Professional,F,M,1,71,80463,1951,2,2,4
0,United States,Partial High School,Skilled Manual,F,S,1,52,69593,1952,2,1,2
0,United States,Partial High School,Skilled Manual,M,M,1,89,78152,1952,2,1,2
0,Canada,Partial High School,Skilled Manual,M,M,1,87,82939,1952,3,1,2
0,United States,High School,Professional,M,S,1,85,103918,1952,2,1,2
1,United States,High School,Professional,M,M,1,91,83647,1952,2,1,2
0,United States,High School,Professional,F,M,1,59,82403,1952,2,1,2
1,United States,Partial College,Professional,F,M,1,76,81135,1953,1,3,4
0,Germany,Bachelors ,Management,M,M,1,138,165289,1958,4,3,3
0,Germany,Bachelors ,Management,F,M,1,85,142845,1958,4,3,3
1,United Kingdom,Partial College,Professional,M,M,1,154,170729,1958,2,4,4
1,United Kingdom,Partial College,Professional,M,M,1,149,168899,1958,2,4,4
0,France,High School,Professional,M,M,0,100,109626,1957,1,1,2
0,France,Partial College,Professional,F,M,1,80,105453,1957,4,3,3
1,Germany,Partial College,Professional,F,S,0,89,124778,1957,2,4,4
1,France,Partial College,Professional,F,S,1,90,133105,1956,4,4,4
0,France,Partial College,Professional,F,M,1,95,127421,1956,4,4,4
1,Germany,High School,Professional,F,S,1,86,141599,1956,4,4,4
0,Germany,High School,Professional,F,M,1,93,118081,1956,4,4,4
0,United Kingdom,Partial High School,Professional,M,M,1,149,161502,1956,4,4,4
0,United Kingdom,Partial College,Professional,M,M,0,150,163211,1956,3,4,4
0,France,High School,Professional,M,M,1,102,123102,1955,2,1,2
0,France,High School,Professional,M,M,1,135,130620,1955,4,3,3
0,Germany,Partial High School,Professional,F,M,1,93,127838,1955,4,4,4
0,Germany,Partial College,Professional,M,M,0,151,167801,1955,3,4,4
1,United Kingdom,Partial College,Professional,F,M,1,96,134380,1955,3,4,4
0,France,Partial College,Professional,F,S,1,63,109759,1954,2,1,3
0,France,High School,Professional,M,S,1,86,89511,1944,2,1,5
0,Germany,Bachelors ,Management,M,M,0,81,136007,1944,2,0,5
0,Germany,Partial College,Professional,M,S,0,75,125935,1944,2,0,5
1,United Kingdom,Bachelors ,Management,F,M,1,98,145049,1944,3,4,4
0,France,Partial High School,Skilled Manual,F,M,1,59,80293,1945,3,1,3
0,United Kingdom,Bachelors ,Management,F,M,0,80,105742,1945,4,3,3
0,France,Partial College,Professional,M,S,1,72,122065,1946,2,0,5
0,France,Partial College,Professional,M,S,0,77,122017,1946,2,0,5
0,Germany,Bachelors ,Management,F,M,1,77,114062,1946,4,3,3
1,Germany,Bachelors ,Management,M,S,1,116,118647,1946,4,3,3
0,United Kingdom,Partial College,Professional,F,M,1,73,98929,1954,1,2,4
0,United Kingdom,Partial College,Professional,F,M,1,70,102807,1953,2,2,4
0,Germany,Partial College,Professional,F,S,1,70,94352,1953,1,2,3
1,United Kingdom,Partial College,Professional,M,M,1,113,116438,1953,1,2,4
1,France,High School,Professional,F,M,1,93,108374,1954,3,4,4
0,France,Partial College,Professional,F,M,1,71,109478,1953,2,2,4
0,France,Partial College,Professional,F,M,1,69,97368,1953,2,2,4
0,France,Bachelors ,Management,M,M,1,152,132968,1953,3,4,4
1,Germany,Bachelors ,Management,F,M,1,104,134184,1953,2,5,5
0,United Kingdom,Graduate Degree,Management,M,M,1,174,187983,1953,2,5,5
0,Germany,High School,Professional,M,M,0,99,133062,1952,2,1,4
1,United Kingdom,Partial College,Professional,M,S,0,155,167263,1952,3,5,5
0,Germany,High School,Professional,F,S,1,62,97025,1951,2,2,5
1,Germany,High School,Professional,M,M,1,100,117601,1951,3,1,4
1,United Kingdom,High School,Professional,M,M,1,168,159749,1951,3,5,5
1,United Kingdom,High School,Professional,M,S,0,152,167745,1951,3,5,5
0,France,High School,Management,F,M,1,59,96496,1950,3,1,4
0,France,High School,Management,F,M,0,61,98788,1950,3,1,4
0,Germany,Partial College,Management,M,M,1,166,164380,1950,2,5,5
1,United Kingdom,High School,Management,M,M,1,168,166389,1950,3,5,5
1,United Kingdom,Partial College,Management,F,M,1,106,124008,1950,3,5,5
0,France,High School,Management,F,S,1,59,113335,1949,3,1,5
0,Germany,High School,Management,M,M,1,158,152027,1949,3,5,5
1,United Kingdom,High School,Management,M,M,1,161,147944,1949,4,5,5
1,Germany,Partial High School,Skilled Manual,F,S,1,53,90166,1948,4,1,4
0,Germany,Partial High School,Skilled Manual,F,M,1,62,100515,1948,4,1,4
1,Germany,Partial High School,Professional,F,M,0,98,112344,1947,3,5,5
1,United Kingdom,Partial High School,Professional,F,M,1,101,137864,1947,4,5,5
0,Australia,Bachelors ,Professional,F,M,1,47,63731,1976,2,0,0
0,Australia,Bachelors ,Professional,M,M,0,77,106040,1975,3,0,0
0,Australia,Bachelors ,Professional,F,M,1,59,88558,1975,2,0,0
0,Australia,Bachelors ,Professional,M,M,1,79,89703,1974,4,0,0
0,Australia,Bachelors ,Professional,M,S,1,71,126928,1975,2,0,0
0,Australia,Bachelors ,Professional,F,M,1,53,89837,1974,4,0,0
0,Australia,Bachelors ,Professional,M,M,1,85,108519,1974,4,0,0
1,Australia,High School,Management,M,M,0,149,112650,1974,2,5,5
1,Australia,Partial High School,Professional,M,S,1,150,149756,1974,4,5,5
1,Australia,High School,Management,F,S,1,95,125993,1974,4,5,5
1,Australia,High School,Management,F,M,1,96,91237,1973,2,5,5
0,Australia,High School,Management,F,M,0,94,98906,1973,2,5,5
1,Australia,High School,Management,M,S,1,145,129111,1973,2,5,5
1,Australia,Partial High School,Professional,F,M,1,104,126862,1973,4,5,5
0,Australia,Partial College,Skilled Manual,F,S,0,40,72107,1957,1,0,1
1,Australia,High School,Management,M,M,1,157,106517,1972,3,5,5
1,Australia,High School,Management,M,M,1,160,101844,1972,3,5,5
0,Australia,Bachelors ,Professional,F,M,1,54,103940,1971,3,0,0
1,Australia,High School,Management,F,S,1,90,132646,1972,3,5,5
1,Australia,High School,Management,F,M,1,113,139580,1972,4,5,5
1,Australia,High School,Management,F,M,1,104,119626,1972,4,5,5
0,Australia,Bachelors ,Professional,M,M,1,82,125697,1971,4,0,0
1,Australia,High School,Management,F,S,1,90,104862,1971,3,5,5
1,Australia,High School,Management,M,M,0,157,115748,1971,4,5,5
1,Australia,Bachelors ,Professional,F,S,1,48,115437,1970,4,0,0
0,Australia,Bachelors ,Professional,F,M,1,55,112469,1970,4,0,0
1,Australia,High School,Management,M,M,1,169,166713,1970,4,5,5
1,Australia,High School,Management,M,M,0,167,165034,1970,4,5,5
1,Australia,Partial High School,Professional,F,M,1,104,126821,1970,4,5,5
1,Australia,Partial High School,Professional,M,M,1,164,143145,1971,4,5,5
1,Australia,Partial High School,Management,M,M,0,168,152860,1971,4,5,5
1,Australia,Bachelors ,Management,F,M,1,106,146669,1969,4,5,5
1,United States,Partial College,Professional,M,M,1,168,131686,1964,3,5,5
0,United States,Partial College,Professional,F,S,0,54,94931,1964,1,0,0
1,United States,Partial College,Professional,F,S,0,51,110728,1964,1,0,0
1,United States,Partial College,Skilled Manual,M,M,1,82,95899,1960,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,53,78945,1960,1,0,1
0,United States,Partial College,Skilled Manual,M,M,1,79,84579,1960,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,57,83226,1959,1,0,1
0,United States,Bachelors ,Professional,F,M,1,91,89406,1959,1,4,5
0,United States,Graduate Degree,Professional,F,M,1,57,127516,1959,0,0,2
0,United States,Partial College,Skilled Manual,F,M,1,50,96382,1958,1,0,1
0,United States,Bachelors ,Professional,F,S,1,63,97760,1958,0,2,3
0,United States,Bachelors ,Professional,F,M,1,52,67526,1958,1,0,1
0,Canada,Graduate Degree,Professional,M,M,1,94,148083,1958,0,0,5
0,Canada,Graduate Degree,Professional,F,M,1,60,129314,1958,0,0,5
0,Australia,Graduate Degree,Management,M,M,1,87,135311,1969,0,0,1
0,Australia,Graduate Degree,Management,F,M,1,54,109817,1969,0,0,1
0,Australia,Graduate Degree,Management,M,M,1,89,140123,1969,0,0,1
0,Australia,Graduate Degree,Management,M,M,1,89,152106,1969,0,0,1
1,Australia,Graduate Degree,Management,F,M,1,53,112402,1969,0,0,1
1,Australia,Graduate Degree,Management,M,M,1,94,144952,1969,0,0,1
0,Australia,Graduate Degree,Management,F,M,1,54,105511,1969,0,0,1
0,Australia,Bachelors ,Professional,M,M,1,91,128963,1970,0,0,2
1,Australia,Bachelors ,Professional,F,M,1,95,79613,1968,3,5,5
0,Australia,Graduate Degree,Management,M,M,1,87,192484,1969,0,0,1
0,Australia,Graduate Degree,Management,F,M,1,62,156892,1969,1,0,1
1,Australia,Bachelors ,Professional,M,S,1,145,91389,1967,3,5,5
1,Australia,Bachelors ,Professional,M,S,1,141,91724,1967,4,5,5
1,Australia,Graduate Degree,Management,M,M,1,165,132587,1966,3,5,5
1,Australia,Graduate Degree,Management,M,S,1,85,140487,1966,0,0,0
1,Australia,Bachelors ,Professional,F,S,1,60,68656,1965,1,2,2
1,Australia,Bachelors ,Professional,M,M,1,130,103752,1965,1,3,3
1,Australia,Bachelors ,Professional,F,M,1,100,90033,1968,4,5,5
0,Australia,Bachelors ,Professional,F,S,0,54,104757,1968,1,0,0
0,Australia,Bachelors ,Professional,F,S,0,49,92527,1965,1,0,0
0,Australia,Bachelors ,Professional,F,S,0,49,77328,1965,1,0,0
0,Australia,Bachelors ,Professional,F,S,0,49,80470,1965,1,0,0
1,Australia,Bachelors ,Professional,F,S,1,79,96248,1964,2,3,3
0,Australia,Bachelors ,Professional,F,M,1,82,95246,1964,2,3,3
1,Australia,Bachelors ,Professional,M,S,1,130,103504,1964,3,4,4
1,Australia,Bachelors ,Professional,F,M,1,87,82898,1964,3,4,4
1,Australia,Bachelors ,Professional,F,S,1,85,86610,1963,3,4,4
1,Australia,Bachelors ,Professional,M,M,1,113,98529,1963,2,2,3
1,Australia,Bachelors ,Professional,M,M,1,117,104896,1963,2,2,3
0,Australia,Bachelors ,Professional,F,S,1,65,72895,1963,2,2,3
1,Australia,Bachelors ,Professional,M,M,0,81,108816,1963,1,0,0
0,Australia,Bachelors ,Professional,F,M,1,87,97596,1967,0,4,4
0,Australia,Partial College,Skilled Manual,F,S,0,44,78830,1962,1,0,1
1,Australia,Bachelors ,Professional,F,S,1,50,84760,1962,1,0,1
0,Australia,Bachelors ,Professional,M,M,1,89,97900,1962,1,0,1
1,Australia,Partial College,Skilled Manual,M,M,1,85,100782,1961,1,0,1
1,Australia,Partial College,Skilled Manual,F,S,1,49,79390,1961,1,0,1
1,Australia,Partial College,Skilled Manual,M,M,1,87,93478,1961,1,0,1
0,Australia,Partial College,Skilled Manual,F,S,0,46,81335,1961,1,0,1
0,Australia,Bachelors ,Professional,F,S,0,50,95545,1966,1,0,0
0,Australia,Bachelors ,Professional,F,S,0,56,105278,1966,1,0,0
1,Australia,Bachelors ,Professional,M,S,0,75,133842,1966,1,0,0
0,Australia,Partial College,Skilled Manual,M,M,1,78,86129,1960,1,0,1
0,Australia,Partial College,Skilled Manual,F,M,1,57,72400,1960,1,0,1
0,Australia,Bachelors ,Professional,F,M,1,38,56567,1933,1,0,2
0,Australia,Bachelors ,Professional,F,S,0,49,85582,1965,1,0,0
1,Australia,Bachelors ,Professional,F,M,1,104,105605,1965,4,5,5
0,Australia,Bachelors ,Professional,F,S,0,49,71847,1964,1,0,0
1,Australia,Bachelors ,Professional,M,S,0,73,95519,1964,1,0,0
0,Australia,Bachelors ,Professional,M,M,1,94,140747,1959,1,0,1
0,Australia,Bachelors ,Professional,F,M,1,53,111011,1959,1,0,1
0,Australia,Bachelors ,Professional,F,S,0,49,92376,1963,1,0,0
1,Australia,Bachelors ,Professional,F,S,0,54,92524,1963,2,0,0
1,Australia,Bachelors ,Professional,M,S,1,134,94980,1962,2,4,5
1,Australia,Partial College,Skilled Manual,M,M,1,133,88674,1962,2,4,5
0,Australia,Partial College,Skilled Manual,F,M,1,54,66324,1961,1,0,1
1,Australia,Bachelors ,Management,F,S,0,47,103146,1958,1,0,2
1,Australia,Bachelors ,Management,M,S,0,83,133253,1958,1,0,2
1,Australia,Bachelors ,Management,M,S,0,83,134249,1958,1,0,2
0,Australia,Partial College,Skilled Manual,F,S,1,44,63033,1957,1,0,1
0,Australia,Bachelors ,Management,M,M,1,64,78207,1936,1,0,2
1,Australia,Partial College,Skilled Manual,F,M,0,89,83397,1960,3,4,5
0,Australia,Partial College,Skilled Manual,F,S,1,54,68577,1956,1,0,1
0,Australia,Partial College,Skilled Manual,F,S,1,44,61361,1956,1,0,1
0,Australia,Partial College,Skilled Manual,F,S,1,52,80964,1956,1,0,1
0,Australia,High School,Skilled Manual,M,M,1,78,33734,1949,2,1,2
0,United States,High School,Skilled Manual,F,M,1,52,54588,1975,1,0,0
1,United States,High School,Skilled Manual,M,S,0,68,54880,1975,2,0,0
0,United States,High School,Skilled Manual,F,S,0,46,50807,1980,2,0,0
0,Canada,High School,Skilled Manual,M,S,0,62,60665,1980,2,0,0
0,United States,High School,Skilled Manual,F,M,1,46,49236,1980,2,0,0
0,United States,High School,Skilled Manual,M,S,0,60,41961,1980,2,0,0
0,Canada,High School,Skilled Manual,F,M,1,46,37812,1980,2,0,0
0,United States,High School,Skilled Manual,M,M,1,66,41509,1980,2,0,0
0,Australia,Partial College,Clerical,F,S,1,31,44493,1937,2,0,2
1,Canada,Partial High School,Clerical,M,S,0,64,50776,1979,2,0,0
0,United States,High School,Skilled Manual,M,S,1,65,44517,1978,2,0,0
0,Canada,High School,Skilled Manual,M,S,0,64,54800,1978,2,0,0
0,Australia,Bachelors ,Management,F,M,1,43,63970,1938,2,0,2
0,Australia,Bachelors ,Management,M,M,0,68,75425,1938,2,0,2
0,United States,Partial High School,Clerical,M,S,1,65,48939,1977,2,0,0
0,United States,High School,Skilled Manual,M,M,1,66,49701,1977,2,0,0
0,Canada,Partial High School,Clerical,M,S,0,64,44086,1979,2,0,0
0,Australia,Graduate Degree,Management,F,S,1,50,92851,1939,1,0,2
0,Australia,Partial College,Clerical,M,M,0,62,55543,1940,2,0,2
0,Australia,Partial College,Clerical,M,M,0,58,47810,1940,2,0,2
0,Australia,Partial College,Clerical,F,S,1,36,43888,1941,2,0,2
0,Australia,Partial College,Clerical,M,M,0,71,51162,1941,2,0,2
0,Australia,Bachelors ,Management,M,M,1,68,62149,1942,2,0,2
0,Australia,Graduate Degree,Management,F,S,1,42,71079,1942,1,0,2
0,Australia,Graduate Degree,Management,F,S,1,37,47053,1942,1,0,2
0,United States,Partial College,Skilled Manual,F,S,1,43,22537,1976,1,0,0
0,United States,Partial College,Skilled Manual,M,S,0,64,50983,1976,1,0,0
0,United States,Partial College,Skilled Manual,F,S,1,47,41738,1976,1,0,0
0,United States,Partial College,Skilled Manual,M,S,0,66,46776,1976,1,0,0
0,United States,Partial College,Skilled Manual,M,S,1,77,90790,1976,1,0,0
0,Canada,High School,Skilled Manual,F,M,1,47,34697,1975,2,0,0
0,United States,Partial College,Skilled Manual,F,S,0,50,46346,1974,1,0,0
0,United States,Partial College,Skilled Manual,F,S,0,42,44295,1974,1,0,0
0,United States,Partial College,Skilled Manual,F,S,0,46,39258,1974,1,0,0
0,United States,Partial College,Skilled Manual,M,S,1,68,50036,1974,1,0,0
0,United States,Partial College,Skilled Manual,M,M,1,78,97376,1972,2,0,0
0,United States,Bachelors ,Management,M,M,1,87,112759,1972,1,0,0
0,United States,Bachelors ,Management,M,M,1,85,139577,1972,1,0,0
0,United States,Graduate Degree,Management,M,M,1,88,189314,1967,0,0,0
1,Canada,Bachelors ,Management,M,M,1,157,146121,1968,1,4,4
0,Canada,Partial College,Skilled Manual,M,M,1,142,108046,1968,2,4,4
0,United States,Bachelors ,Management,F,M,1,61,107548,1968,3,0,2
0,United States,Partial College,Skilled Manual,F,S,0,43,74592,1979,1,0,0
0,United States,Partial College,Skilled Manual,M,M,1,80,93298,1979,1,0,0
0,United States,Partial College,Skilled Manual,M,S,0,71,95829,1979,2,0,0
0,Canada,High School,Skilled Manual,F,M,0,43,34261,1978,2,0,0
0,Canada,High School,Skilled Manual,M,M,1,67,48132,1978,2,0,0
0,United States,Partial College,Skilled Manual,M,M,0,66,48881,1978,1,0,0
0,United States,Partial College,Skilled Manual,M,M,1,68,60123,1978,1,0,0
0,United States,Partial College,Skilled Manual,F,M,0,53,76242,1978,2,0,0
0,Australia,Partial High School,Clerical,M,M,1,70,15411,1945,2,1,2
1,United States,Graduate Degree,Skilled Manual,M,M,1,97,100726,1971,0,1,1
0,United States,Graduate Degree,Skilled Manual,F,M,1,63,96449,1971,0,1,1
0,Canada,Graduate Degree,Skilled Manual,M,M,1,91,90937,1972,0,1,1
0,United States,Bachelors ,Skilled Manual,F,M,1,58,50215,1972,0,1,1
1,United States,Partial College,Professional,M,M,1,116,120742,1964,0,2,5
0,United States,Bachelors ,Management,F,M,1,65,141285,1964,4,0,2
0,United States,Partial College,Professional,F,M,1,69,82205,1956,0,2,3
0,Canada,Partial College,Professional,F,S,1,67,68250,1956,1,2,3
0,United States,Partial College,Professional,M,M,0,92,131440,1956,2,0,3
0,Canada,Partial College,Professional,F,M,0,53,102257,1956,2,0,3
0,United States,Partial College,Professional,F,M,1,62,104266,1956,1,1,2
0,United States,Partial College,Professional,F,S,1,64,106210,1956,1,1,2
1,Canada,Partial College,Professional,F,M,1,89,98935,1963,2,3,4
0,United States,Partial College,Professional,F,S,0,50,118604,1963,1,0,0
1,United States,Bachelors ,Management,M,M,1,121,166892,1963,4,2,4
1,United States,Partial College,Professional,M,M,1,141,172703,1963,3,3,4
1,United States,Bachelors ,Management,M,M,1,120,156240,1963,4,2,3
1,Canada,Partial College,Professional,M,S,0,132,121082,1962,2,4,5
1,Canada,Partial College,Professional,M,M,1,147,117655,1962,2,4,5
1,Canada,Partial College,Professional,F,S,0,90,98936,1962,2,4,5
0,United States,Partial College,Professional,F,M,1,77,100694,1962,3,2,2
1,United States,Partial College,Professional,M,M,1,122,127364,1962,3,2,2
1,United States,Partial College,Professional,M,M,1,115,103959,1962,4,2,2
1,United States,Partial College,Professional,M,M,1,112,119649,1962,4,2,3
1,United States,Bachelors ,Management,M,S,1,138,168691,1962,3,3,3
1,United States,High School,Professional,M,S,1,126,150191,1962,4,3,3
1,Canada,Partial College,Professional,M,S,1,124,86916,1961,3,4,5
1,United States,Partial College,Professional,F,M,1,99,104139,1961,3,4,5
1,United States,Partial College,Professional,F,S,1,86,103396,1961,3,4,5
1,United States,Partial College,Professional,F,M,1,95,94171,1961,3,4,5
0,United States,Bachelors ,Management,F,M,1,86,149472,1961,3,3,3
1,United States,Bachelors ,Management,M,S,0,128,150474,1961,2,3,3
0,Canada,High School,Professional,F,M,0,49,73827,1955,2,0,2
1,United States,High School,Professional,M,S,1,74,90864,1955,2,0,2
0,United States,High School,Professional,F,M,0,47,70184,1955,2,0,2
1,United States,High School,Professional,M,M,0,81,95067,1955,2,0,2
0,Canada,High School,Professional,M,M,0,79,85030,1955,2,0,2
1,United States,High School,Professional,F,S,1,74,66786,1955,0,3,4
1,United States,Partial College,Professional,M,M,1,121,134244,1955,1,2,3
0,United States,Partial College,Professional,F,M,0,40,53473,1935,2,0,3
0,United States,Graduate Degree,Management,F,M,1,48,97718,1935,2,0,4
0,United States,Partial College,Professional,F,M,1,71,94076,1960,4,2,3
1,United States,Partial College,Professional,M,M,1,131,155345,1960,4,3,5
1,United States,Partial College,Professional,F,S,1,81,130368,1960,4,3,3
0,United States,High School,Professional,F,M,1,92,139385,1960,4,3,3
0,United States,Partial College,Professional,F,M,0,82,125215,1960,3,3,3
0,United States,Graduate Degree,Management,F,M,1,56,128136,1960,4,0,1
0,United States,Bachelors ,Management,F,S,0,62,142229,1960,3,1,1
0,United States,Partial High School,Skilled Manual,M,S,0,74,106680,1954,2,0,2
0,United States,High School,Professional,M,S,1,69,89863,1954,2,0,2
0,United States,High School,Professional,M,M,0,79,97334,1954,2,0,2
0,United States,Graduate Degree,Management,M,M,1,85,117256,1953,2,0,3
0,United States,Graduate Degree,Management,M,M,1,80,123652,1953,2,0,3
0,United States,Graduate Degree,Management,F,S,1,48,86787,1953,2,0,3
0,United States,Graduate Degree,Management,F,S,1,49,89444,1953,2,0,3
0,United States,Graduate Degree,Management,F,M,1,46,94246,1938,2,0,5
0,Canada,Graduate Degree,Management,M,M,0,75,127089,1938,2,0,5
0,United States,Graduate Degree,Management,M,M,1,78,153455,1938,2,0,4
0,United States,Graduate Degree,Management,F,S,1,47,94616,1939,2,0,5
0,United States,Graduate Degree,Management,M,M,0,82,140709,1939,2,0,4
0,United States,Graduate Degree,Management,F,M,1,47,94917,1940,2,0,5
0,United States,Graduate Degree,Management,F,M,1,49,95344,1941,2,0,3
0,United States,Graduate Degree,Management,M,M,1,77,104071,1941,2,0,3
0,United States,Graduate Degree,Management,F,M,1,51,87104,1941,2,0,5
0,United States,Graduate Degree,Management,M,S,1,75,107209,1941,2,0,5
0,Australia,Partial High School,Clerical,M,M,1,77,38820,1947,2,1,2
0,Australia,High School,Skilled Manual,F,S,1,38,20232,1947,2,0,4
0,Australia,High School,Skilled Manual,M,M,1,56,24668,1947,2,0,4
0,Australia,High School,Skilled Manual,M,M,0,65,37904,1947,2,0,4
0,Australia,Partial High School,Clerical,F,M,1,49,14443,1948,2,1,2
0,United States,Partial College,Skilled Manual,F,M,1,53,70339,1978,2,0,0
0,Canada,Partial High School,Clerical,M,M,0,68,45670,1977,2,0,0
0,Australia,Partial High School,Clerical,M,M,1,74,33559,1948,2,1,2
0,Australia,Partial High School,Clerical,M,M,1,65,11230,1948,2,1,2
0,Australia,Partial College,Clerical,M,M,0,69,51172,1948,2,0,3
0,United States,Partial College,Skilled Manual,M,S,1,67,86291,1977,2,0,0
1,United States,Partial College,Skilled Manual,M,M,0,79,83797,1977,2,0,0
0,United States,Partial College,Skilled Manual,M,S,0,70,88590,1977,2,0,0
0,Australia,Partial College,Clerical,F,M,0,46,48265,1950,2,0,3
0,United States,Partial College,Skilled Manual,F,S,0,42,38564,1980,2,0,0
1,United States,Partial College,Skilled Manual,F,S,0,38,73889,1980,2,0,0
0,Australia,High School,Skilled Manual,F,M,0,49,46506,1952,2,0,3
0,Australia,High School,Skilled Manual,F,S,1,44,47686,1952,2,0,3
0,Australia,Partial College,Skilled Manual,F,M,1,52,52001,1953,2,0,2
0,Australia,Partial College,Skilled Manual,M,S,1,76,70281,1953,2,0,3
1,Australia,Partial College,Skilled Manual,M,S,1,66,55823,1953,2,0,3
1,Australia,Partial College,Skilled Manual,F,S,0,50,96833,1954,2,0,2
1,Australia,Partial College,Skilled Manual,F,S,0,44,95175,1954,2,0,2
